Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
419,9,0,2.0,0.1,0.6,0.2,0.1,0.3,0.333,0.0,0.2,0.0,0.3,0.0,0.0,,0.2,0.0,0.2,0.1,0.1,0.0,0.1,0.1,0.3
420,35,35,28.8,4.1,9.5,0.431,1.1,3.2,0.354,2.9,6.3,0.47,0.491,3.3,4.0,0.809,0.8,2.5,3.4,1.9,1.5,0.6,0.9,2.1,12.6
421,33,33,28.8,2.8,6.6,0.425,1.5,4.2,0.355,1.3,2.5,0.543,0.537,1.1,1.4,0.8,2.4,4.5,6.9,0.9,1.4,0.7,0.6,1.7,8.2
422,10,0,2.1,0.5,1.2,0.417,0.5,1.2,0.417,0.0,0.0,,0.625,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.3,1.5
423,11,9,17.0,0.7,1.7,0.421,0.0,0.1,0.0,0.7,1.6,0.444,0.421,0.3,0.5,0.6,0.2,2.3,2.5,3.2,1.2,0.0,1.6,2.2,1.7
424,35,24,21.9,3.4,6.9,0.488,0.1,0.7,0.154,3.3,6.2,0.528,0.496,2.3,3.4,0.681,0.6,2.7,3.3,4.5,1.4,0.3,2.8,2.5,9.2
425,34,0,19.7,4.4,10.1,0.437,1.1,3.6,0.301,3.3,6.5,0.514,0.491,2.3,2.8,0.821,0.7,1.8,2.5,0.5,0.8,0.2,0.8,1.6,12.2
426,22,1,13.7,1.6,3.8,0.422,0.3,0.9,0.35,1.3,2.9,0.444,0.464,1.0,1.5,0.688,0.1,0.9,1.0,1.7,0.9,0.2,1.4,2.3,4.5
427,31,2,11.4,0.5,1.3,0.41,0.2,0.5,0.429,0.3,0.8,0.4,0.487,0.2,0.5,0.412,0.3,0.9,1.2,1.2,0.4,0.1,0.7,1.6,1.5
428,35,35,30.3,3.7,9.9,0.375,2.3,6.1,0.373,1.5,3.9,0.378,0.488,1.0,1.2,0.791,0.5,1.5,1.9,1.4,0.9,0.3,1.5,2.4,10.7
429,35,19,27.2,6.0,9.7,0.615,0.0,0.0,0.0,6.0,9.7,0.617,0.615,2.6,4.5,0.586,2.8,4.6,7.4,1.7,0.9,1.3,2.8,2.9,14.6
430,16,1,11.8,0.9,2.1,0.455,0.2,0.4,0.5,0.8,1.7,0.444,0.5,0.3,0.5,0.625,0.3,1.4,1.6,1.1,1.1,0.0,0.8,1.4,2.4
431,14,0,3.6,0.4,0.6,0.75,0.1,0.1,0.5,0.4,0.4,0.833,0.813,0.3,0.3,1.0,0.4,0.4,0.8,0.3,0.3,0.2,0.1,0.6,1.2
432,16,0,3.1,0.2,0.3,0.6,0.1,0.1,0.5,0.1,0.2,0.667,0.7,0.0,0.0,,0.1,0.2,0.3,0.1,0.1,0.0,0.4,0.3,0.4
433,35,16,18.2,2.0,3.6,0.548,0.0,0.0,,2.0,3.6,0.548,0.548,1.7,3.6,0.488,2.7,3.8,6.5,0.5,0.7,1.6,1.0,2.5,5.7
434,35,35,26.1,2.3,4.6,0.5,0.3,1.4,0.245,2.0,3.2,0.611,0.537,1.3,1.9,0.708,1.9,3.6,5.6,1.9,0.7,1.1,1.0,2.9,6.3
435,35,0,14.4,1.7,4.1,0.4,1.3,3.3,0.393,0.3,0.8,0.429,0.559,0.8,0.9,0.933,0.4,1.1,1.5,0.3,0.3,0.0,0.5,0.9,5.4
436,35,35,36.6,7.1,14.9,0.476,1.1,3.1,0.364,6.0,11.8,0.505,0.513,6.4,7.8,0.818,1.1,4.6,5.8,3.7,1.8,0.1,3.3,2.3,21.7
437,32,32,34.0,4.6,11.0,0.415,2.3,5.7,0.401,2.3,5.3,0.429,0.518,2.3,2.9,0.774,0.8,3.0,3.8,3.6,1.5,0.2,2.3,1.6,13.7
438,5,0,1.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0
439,37,37,30.5,5.0,10.1,0.497,1.0,3.1,0.336,4.0,7.1,0.567,0.548,2.1,3.6,0.594,2.3,7.4,9.7,3.6,0.7,1.4,3.2,2.1,13.2
440,6,0,1.3,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.7
441,3,0,1.3,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
442,7,0,1.1,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0
443,5,0,3.8,0.2,0.8,0.25,0.0,0.0,,0.2,0.8,0.25,0.25,0.4,1.0,0.4,0.4,0.8,1.2,0.2,0.2,0.0,0.6,0.6,0.8
444,28,0,6.7,0.4,1.6,0.273,0.3,1.1,0.267,0.1,0.5,0.286,0.364,0.4,0.5,0.857,0.3,0.4,0.7,0.6,0.2,0.0,0.3,0.8,1.6
445,30,0,11.8,1.4,3.8,0.368,0.5,2.0,0.246,0.9,1.8,0.509,0.434,1.0,1.3,0.816,0.3,1.0,1.4,1.0,0.4,0.0,0.9,1.4,4.3
446,37,37,26.3,3.2,6.7,0.476,1.8,4.5,0.4,1.4,2.2,0.627,0.609,1.2,1.6,0.763,0.7,2.8,3.5,1.5,0.8,0.2,1.3,2.6,9.4
447,15,0,3.3,0.1,0.4,0.333,0.1,0.2,0.333,0.1,0.2,0.333,0.417,0.5,0.6,0.778,0.2,0.5,0.7,0.2,0.2,0.0,0.1,0.5,0.8
448,36,25,26.3,3.3,7.6,0.431,0.5,2.3,0.232,2.8,5.3,0.516,0.465,2.8,3.5,0.792,1.1,2.4,3.4,2.2,0.8,0.2,1.8,2.2,9.8
449,33,12,21.6,1.2,3.7,0.331,0.6,2.5,0.247,0.6,1.2,0.5,0.413,0.5,0.7,0.783,0.6,1.9,2.6,1.3,0.9,0.2,1.0,2.1,3.6
450,23,0,12.7,1.6,3.8,0.425,1.1,3.1,0.366,0.5,0.7,0.688,0.575,0.6,0.8,0.737,0.3,1.3,1.6,0.6,0.1,0.2,0.3,1.2,5.0
451,37,37,31.1,4.0,9.3,0.433,1.7,4.5,0.375,2.3,4.8,0.489,0.525,1.6,2.3,0.69,0.5,3.0,3.5,4.1,1.0,0.1,2.2,1.6,11.3
452,37,37,27.5,6.0,9.9,0.607,0.3,0.9,0.333,5.7,9.0,0.634,0.622,4.3,5.9,0.731,2.4,4.7,7.0,1.1,0.5,1.4,2.3,2.0,16.6
453,37,0,15.9,2.2,4.6,0.477,0.9,2.6,0.351,1.3,2.0,0.64,0.576,1.0,1.2,0.86,1.0,1.4,2.4,0.6,0.2,0.1,0.5,2.0,6.4
454,37,0,17.2,1.7,2.9,0.598,0.0,0.0,0.0,1.7,2.9,0.604,0.598,1.6,2.1,0.744,1.5,3.7,5.2,0.6,0.2,0.6,0.8,2.2,5.0
455,37,1,20.7,3.1,5.0,0.611,0.1,0.4,0.333,2.9,4.6,0.635,0.624,1.8,2.6,0.701,1.5,2.1,3.6,0.5,0.5,0.7,0.9,1.1,8.1
456,37,7,16.2,2.2,5.5,0.39,0.4,1.8,0.197,1.8,3.8,0.482,0.422,2.4,2.7,0.861,0.8,2.5,3.3,0.8,0.5,0.2,0.6,1.1,7.0
457,13,0,2.0,0.2,0.6,0.375,0.2,0.5,0.333,0.1,0.2,0.5,0.5,0.0,0.0,,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.3,0.6
458,37,37,27.2,4.8,11.9,0.398,1.6,5.4,0.293,3.2,6.6,0.484,0.464,1.7,2.3,0.762,0.6,2.9,3.5,1.5,0.8,0.3,1.1,1.4,12.8
459,36,15,25.3,4.0,8.1,0.493,1.3,3.2,0.412,2.7,4.9,0.545,0.574,2.8,3.4,0.836,0.6,2.7,3.3,1.9,0.8,0.3,0.8,1.5,12.1
460,37,34,20.8,3.0,5.8,0.519,0.5,1.4,0.373,2.5,4.5,0.564,0.563,1.2,1.5,0.821,2.5,4.9,7.5,1.3,0.4,0.8,1.3,1.8,7.8
461,36,36,23.7,2.0,5.0,0.397,0.4,1.1,0.342,1.6,3.9,0.411,0.433,2.9,3.9,0.73,0.3,1.8,2.1,5.4,1.1,0.2,2.0,2.3,7.2
462,19,0,3.1,0.2,0.7,0.214,0.1,0.5,0.222,0.1,0.3,0.2,0.286,0.1,0.1,1.0,0.2,0.5,0.7,0.2,0.1,0.0,0.2,0.4,0.5
463,10,0,1.2,0.4,0.7,0.571,0.0,0.2,0.0,0.4,0.5,0.8,0.571,0.0,0.0,,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.8
464,36,36,14.1,1.7,2.6,0.653,0.0,0.1,0.0,1.7,2.6,0.667,0.653,0.8,1.2,0.659,1.6,2.4,4.0,0.6,0.3,0.6,0.9,2.3,4.3
465,37,16,23.1,3.1,8.2,0.373,1.3,3.9,0.329,1.8,4.2,0.414,0.452,1.7,2.0,0.851,0.2,1.7,1.9,3.7,0.8,0.2,1.6,1.7,9.1
466,33,3,12.8,1.8,4.2,0.417,0.5,2.2,0.233,1.2,2.0,0.621,0.478,0.7,0.8,0.786,0.7,1.5,2.2,0.2,0.1,0.7,0.9,1.2,4.7
467,34,32,29.4,2.7,5.3,0.514,0.2,0.7,0.24,2.5,4.5,0.558,0.531,1.5,3.0,0.5,2.3,4.4,6.7,3.6,2.4,0.7,2.4,2.8,7.1
468,34,18,23.1,3.3,8.2,0.396,2.0,5.9,0.34,1.3,2.4,0.538,0.518,1.0,1.3,0.778,0.4,2.4,2.8,1.2,0.9,0.1,0.7,1.2,9.6
469,26,0,6.2,0.2,0.7,0.333,0.1,0.4,0.2,0.2,0.3,0.5,0.389,0.0,0.2,0.2,0.0,0.8,0.8,1.3,0.4,0.2,0.7,0.7,0.6
470,15,0,4.3,0.6,1.1,0.563,0.0,0.1,0.0,0.6,1.0,0.6,0.563,0.3,0.3,0.8,0.5,0.3,0.8,0.1,0.2,0.0,0.3,0.7,1.5
471,11,0,2.3,0.1,0.5,0.167,0.1,0.5,0.167,0.0,0.0,,0.25,0.0,0.0,,0.0,0.4,0.4,0.1,0.0,0.0,0.2,0.0,0.3
472,9,0,2.9,0.3,1.0,0.333,0.1,0.7,0.167,0.2,0.3,0.667,0.389,0.3,0.4,0.75,0.2,0.3,0.6,0.1,0.0,0.2,0.1,0.7,1.1
473,34,34,32.9,5.9,14.8,0.402,3.2,9.2,0.345,2.8,5.6,0.495,0.509,3.8,4.4,0.878,0.3,1.9,2.1,3.1,0.9,0.1,1.3,1.9,18.9
474,7,4,19.0,2.0,5.4,0.368,0.3,1.4,0.2,1.7,4.0,0.429,0.395,2.0,2.9,0.7,0.0,1.3,1.3,2.6,1.1,0.0,0.7,1.3,6.3
475,34,3,24.0,4.9,8.7,0.566,0.1,0.8,0.148,4.8,7.9,0.608,0.573,1.8,2.9,0.619,2.3,5.0,7.4,1.6,0.9,1.1,1.5,1.9,11.7
476,11,0,5.1,0.9,1.5,0.588,0.4,0.7,0.5,0.5,0.8,0.667,0.706,0.0,0.2,0.0,0.3,0.5,0.7,0.2,0.1,0.2,0.3,0.4,2.2
477,34,32,15.4,2.4,4.6,0.525,0.0,0.2,0.143,2.4,4.4,0.543,0.528,1.2,2.0,0.609,1.9,2.7,4.6,0.7,0.4,0.8,0.7,2.3,6.1
478,34,29,22.4,3.1,7.0,0.439,1.0,3.5,0.28,2.1,3.5,0.597,0.508,1.7,2.3,0.747,1.5,2.8,4.3,0.9,0.9,0.6,1.0,2.2,8.8
479,33,14,22.4,3.3,7.7,0.433,1.2,3.6,0.333,2.1,4.1,0.522,0.512,1.4,1.8,0.754,1.1,1.9,3.0,1.5,1.1,0.2,1.4,1.9,9.3
480,34,4,19.3,1.7,4.0,0.437,0.5,1.9,0.281,1.2,2.1,0.577,0.504,0.8,1.1,0.757,1.1,1.4,2.6,0.9,0.9,0.6,0.4,1.8,4.8
481,5,0,1.6,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.5,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.4,0.2
482,28,0,9.2,1.1,1.7,0.638,0.1,0.3,0.5,0.9,1.4,0.667,0.681,0.3,0.6,0.5,0.7,1.1,1.8,0.2,0.4,0.4,0.4,0.9,2.6
483,17,7,6.4,0.5,1.5,0.346,0.1,0.6,0.1,0.5,0.9,0.5,0.365,0.8,1.1,0.684,0.2,0.4,0.6,0.3,0.4,0.1,0.5,0.7,1.9
484,33,31,23.0,2.6,5.3,0.483,0.6,1.5,0.4,2.0,3.8,0.516,0.54,3.3,4.2,0.771,0.9,2.2,3.1,3.5,2.0,0.2,1.7,3.1,9.0
485,29,2,26.2,4.3,9.1,0.472,2.7,6.8,0.396,1.6,2.3,0.691,0.619,2.4,2.8,0.864,0.8,2.8,3.6,1.1,1.7,0.1,0.9,1.7,13.7
486,3,0,1.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0
487,33,0,12.9,2.0,5.2,0.378,1.2,3.6,0.336,0.8,1.6,0.472,0.494,0.4,0.6,0.737,0.7,1.4,2.1,0.3,0.3,0.1,0.2,1.0,5.6
488,5,0,1.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.2,0.6,0.333,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2
489,33,16,15.5,1.0,1.9,0.531,0.0,0.1,0.333,1.0,1.8,0.541,0.539,1.1,2.0,0.569,1.8,3.5,5.3,0.6,0.3,0.4,0.9,2.4,3.2
490,26,0,9.2,0.7,1.6,0.439,0.1,0.2,0.4,0.6,1.4,0.444,0.463,1.2,1.3,0.882,0.7,1.3,2.0,0.5,0.3,0.1,0.6,1.2,2.6
491,33,33,27.8,4.6,9.1,0.505,0.4,1.5,0.26,4.2,7.6,0.554,0.527,4.3,6.4,0.67,1.4,3.2,4.7,1.9,1.0,0.8,1.6,1.6,13.9
492,33,0,13.5,2.3,4.7,0.481,1.1,2.4,0.456,1.2,2.3,0.506,0.596,1.0,1.2,0.805,0.3,0.6,0.9,1.3,0.4,0.0,0.4,0.5,6.6
493,22,0,4.4,0.4,0.8,0.5,0.0,0.0,,0.4,0.8,0.5,0.5,0.2,0.9,0.263,0.4,0.8,1.1,0.1,0.3,0.3,0.5,0.9,1.0
494,19,0,5.4,0.7,1.3,0.583,0.0,0.1,0.0,0.7,1.2,0.636,0.583,0.4,0.6,0.667,0.1,0.3,0.4,0.6,0.3,0.1,0.4,1.0,1.9
495,34,34,26.0,4.6,9.0,0.508,1.5,3.9,0.397,3.1,5.2,0.591,0.593,2.6,2.7,0.946,0.7,1.9,2.6,1.0,1.3,0.1,1.3,1.8,13.3
496,32,28,23.2,2.8,5.9,0.479,0.5,1.7,0.309,2.3,4.2,0.548,0.524,2.4,3.2,0.757,0.8,1.7,2.5,2.5,1.1,0.2,1.6,1.9,8.7
497,33,19,17.1,2.3,4.9,0.472,1.0,2.9,0.33,1.3,1.9,0.688,0.571,1.1,1.9,0.581,1.2,2.1,3.2,1.0,0.6,0.2,0.6,1.8,6.7
498,14,0,1.4,0.1,0.8,0.091,0.1,0.5,0.143,0.0,0.3,0.0,0.136,0.0,0.0,,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.2
499,29,1,8.9,0.5,1.1,0.452,0.1,0.3,0.2,0.4,0.7,0.571,0.484,0.3,0.4,0.615,0.4,1.2,1.7,0.2,0.2,0.3,0.4,1.3,1.3
500,35,0,19.6,1.9,3.8,0.493,1.1,2.8,0.392,0.8,1.1,0.757,0.634,0.7,0.9,0.806,0.2,2.1,2.2,0.7,0.6,0.4,0.9,1.2,5.6
501,35,35,29.6,3.3,6.0,0.55,0.5,1.4,0.375,2.8,4.7,0.601,0.592,2.1,2.5,0.831,0.5,1.7,2.2,2.7,0.7,0.0,0.8,1.2,9.3
502,17,0,5.2,0.3,1.0,0.294,0.1,0.6,0.182,0.2,0.4,0.5,0.353,0.1,0.2,0.667,0.4,0.5,0.8,0.2,0.0,0.2,0.2,0.7,0.8
503,25,1,10.4,1.2,3.0,0.382,0.6,2.0,0.314,0.5,1.0,0.52,0.487,0.4,0.5,0.917,0.4,1.0,1.4,0.2,0.1,0.2,0.3,0.6,3.4
504,13,0,5.2,0.8,2.2,0.393,0.5,1.4,0.333,0.4,0.8,0.5,0.5,0.2,0.7,0.333,0.5,0.2,0.6,0.3,0.5,0.1,0.1,0.4,2.4
505,35,35,27.7,5.0,7.9,0.633,0.1,0.6,0.238,4.8,7.3,0.665,0.642,1.4,2.5,0.575,2.1,4.7,6.8,1.3,0.9,0.7,1.4,2.3,11.5
506,35,21,24.5,3.9,7.7,0.509,0.9,2.5,0.341,3.1,5.2,0.59,0.565,2.4,3.5,0.691,0.4,2.7,3.1,1.8,1.3,0.5,1.5,2.4,11.2
507,30,29,30.5,4.3,9.4,0.456,2.0,5.0,0.409,2.3,4.5,0.507,0.564,2.0,2.4,0.822,0.2,3.0,3.2,2.4,0.8,0.1,1.3,2.1,12.6
508,35,20,27.1,4.2,10.5,0.399,1.6,4.7,0.341,2.6,5.8,0.446,0.475,3.2,4.0,0.801,0.3,3.2,3.5,3.1,1.1,0.3,2.5,2.5,13.2
509,34,33,23.9,3.5,6.1,0.577,0.6,1.5,0.404,2.9,4.6,0.635,0.627,1.7,2.3,0.731,1.0,3.1,4.1,1.3,0.5,0.6,1.4,2.2,9.4
510,16,0,6.4,0.9,1.4,0.652,0.0,0.0,,0.9,1.4,0.652,0.652,0.5,0.9,0.533,0.6,0.9,1.6,0.1,0.3,0.1,0.4,1.2,2.4
511,29,0,11.1,0.9,2.9,0.31,0.4,1.8,0.235,0.5,1.1,0.424,0.381,0.4,0.6,0.688,0.3,1.0,1.3,0.4,0.6,0.0,1.0,1.2,2.6
512,32,2,19.2,2.2,5.9,0.374,1.5,4.2,0.361,0.7,1.8,0.404,0.5,0.8,1.1,0.771,0.4,2.8,3.3,1.9,1.1,0.2,1.7,1.4,6.8
513,30,30,28.2,2.9,6.3,0.468,2.6,5.5,0.464,0.4,0.7,0.5,0.673,1.0,1.3,0.816,0.4,1.3,1.7,1.3,0.6,0.1,0.4,1.2,9.5
514,30,26,27.9,4.1,11.1,0.369,1.8,5.8,0.312,2.3,5.3,0.431,0.45,2.4,3.1,0.785,0.3,3.5,3.7,3.3,0.9,0.0,2.8,2.3,12.4
515,36,36,29.1,4.9,9.4,0.515,0.6,2.0,0.306,4.3,7.4,0.571,0.547,2.9,3.9,0.738,2.0,4.9,6.9,1.0,0.9,1.1,2.3,2.5,13.2
516,34,14,15.5,1.8,5.0,0.355,0.4,1.5,0.269,1.4,3.4,0.393,0.396,1.1,1.6,0.691,0.6,1.6,2.2,1.0,0.3,0.1,1.5,1.4,5.1
517,2,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
518,35,33,29.6,4.6,7.7,0.595,0.1,0.2,0.286,4.5,7.5,0.603,0.599,1.1,1.7,0.69,2.7,4.6,7.3,1.1,0.4,0.8,1.7,3.0,10.3
519,3,0,2.3,0.7,0.7,1.0,0.0,0.0,,0.7,0.7,1.0,1.0,0.0,0.0,,0.7,0.3,1.0,0.0,0.0,0.0,0.3,0.0,1.3
520,18,0,6.7,0.7,1.4,0.48,0.4,0.8,0.5,0.3,0.6,0.455,0.62,0.0,0.0,,0.2,0.8,0.9,0.2,0.1,0.0,0.4,0.7,1.7
521,19,0,6.5,0.6,2.4,0.267,0.5,2.2,0.244,0.1,0.2,0.5,0.378,0.0,0.0,,0.2,0.3,0.5,0.2,0.1,0.1,0.3,0.5,1.8
522,21,3,24.4,4.1,7.8,0.534,0.0,0.3,0.167,4.1,7.5,0.548,0.537,2.6,3.6,0.711,2.3,4.9,7.2,2.2,1.1,0.4,2.0,1.4,10.9
523,24,0,4.1,0.3,0.7,0.375,0.1,0.3,0.333,0.2,0.4,0.4,0.438,0.3,0.5,0.615,0.2,0.5,0.8,0.2,0.2,0.1,0.5,0.4,0.9
524,36,36,33.5,1.9,5.3,0.353,1.0,2.9,0.34,0.9,2.3,0.369,0.447,2.1,2.8,0.743,0.5,3.7,4.2,4.3,0.9,0.1,2.2,2.0,6.8
525,32,0,8.2,0.8,1.5,0.574,0.0,0.0,,0.8,1.5,0.574,0.574,0.3,0.6,0.45,0.9,1.6,2.5,0.3,0.3,0.8,0.4,1.5,2.0
526,31,1,9.9,1.0,2.5,0.405,0.9,2.1,0.438,0.1,0.5,0.267,0.582,0.3,0.4,0.769,0.2,0.5,0.7,0.5,0.3,0.2,0.2,0.8,3.3
527,34,7,20.7,2.8,6.8,0.411,1.0,3.3,0.313,1.8,3.5,0.504,0.487,1.3,1.7,0.741,0.6,1.8,2.4,1.1,1.1,0.3,0.8,2.4,7.9
528,35,35,35.3,7.3,14.9,0.49,0.8,1.9,0.409,6.5,13.0,0.502,0.516,5.1,6.5,0.784,0.4,2.0,2.3,6.4,1.4,0.9,3.1,1.3,20.4
529,35,29,22.7,2.1,5.1,0.413,0.7,2.3,0.317,1.4,2.8,0.495,0.486,0.9,1.4,0.646,1.1,3.5,4.6,1.1,0.7,0.2,1.0,2.3,5.9
530,19,0,5.8,0.6,1.0,0.579,0.1,0.2,0.25,0.5,0.8,0.667,0.605,0.0,0.2,0.0,0.2,0.9,1.2,0.1,0.3,0.3,0.3,1.4,1.2
531,34,3,11.8,1.4,2.8,0.484,0.8,1.7,0.458,0.6,1.1,0.528,0.626,0.3,0.6,0.579,0.5,1.5,2.0,0.4,0.3,0.1,0.4,1.3,3.8
532,32,0,6.7,0.8,1.9,0.417,0.5,1.1,0.417,0.3,0.8,0.417,0.542,0.3,0.5,0.625,0.0,0.3,0.4,0.8,0.4,0.1,0.5,0.8,2.3
533,32,32,28.7,3.6,9.4,0.384,1.3,4.4,0.289,2.3,5.0,0.469,0.452,2.6,3.7,0.703,1.9,3.5,5.4,1.4,0.9,0.7,1.3,2.2,11.1
534,35,35,31.3,5.4,9.6,0.564,0.0,0.2,0.0,5.4,9.5,0.574,0.564,3.3,5.1,0.652,3.2,7.8,11.0,1.2,1.3,1.5,2.2,2.7,14.2
535,13,0,4.0,0.2,0.5,0.286,0.1,0.4,0.2,0.1,0.2,0.5,0.357,0.2,0.5,0.286,0.2,0.3,0.5,0.2,0.2,0.0,0.2,0.5,0.5
536,34,33,28.2,4.0,9.5,0.425,1.2,3.7,0.336,2.8,5.8,0.482,0.491,1.9,2.9,0.63,1.2,2.8,4.0,1.9,2.1,0.4,1.2,2.1,11.1
537,35,35,31.2,6.6,12.1,0.545,0.8,2.0,0.394,5.8,10.0,0.575,0.578,4.1,5.1,0.815,0.6,3.1,3.7,3.0,1.3,0.3,1.6,1.9,18.1
538,24,2,17.7,3.2,6.8,0.475,0.2,0.7,0.235,3.0,6.0,0.503,0.488,1.8,2.9,0.629,1.6,2.6,4.3,1.3,1.0,0.5,1.5,2.3,8.4
539,33,32,27.7,4.2,8.5,0.489,1.1,2.2,0.473,3.1,6.2,0.495,0.552,2.7,3.7,0.736,0.4,1.7,2.1,3.2,0.8,0.1,2.3,1.2,12.1
540,25,0,8.4,0.6,2.2,0.296,0.4,1.7,0.256,0.2,0.4,0.455,0.398,0.3,0.3,1.0,0.2,1.2,1.4,0.3,0.4,0.0,0.3,0.9,2.0
541,31,29,25.0,3.6,7.0,0.521,0.6,1.9,0.333,3.0,5.1,0.592,0.567,2.6,3.0,0.86,1.5,3.8,5.4,1.0,0.7,0.4,1.3,2.6,10.5
542,33,28,24.7,2.5,5.5,0.456,0.5,1.7,0.273,2.0,3.8,0.536,0.497,1.2,1.5,0.78,1.1,3.7,4.8,2.5,1.4,0.2,1.5,2.6,6.6
543,22,1,7.0,0.6,1.0,0.591,0.2,0.5,0.455,0.4,0.5,0.727,0.705,0.5,0.5,0.833,0.1,0.5,0.6,0.5,0.4,0.0,0.4,0.5,1.9
544,35,28,22.3,2.9,5.2,0.569,0.3,0.9,0.323,2.7,4.3,0.62,0.597,1.0,1.9,0.529,1.5,2.7,4.2,0.6,0.1,1.2,1.3,2.2,7.2
545,17,0,6.7,1.2,2.2,0.541,0.0,0.1,0.0,1.2,2.1,0.556,0.541,0.4,0.5,0.875,0.6,1.4,1.9,0.1,0.2,0.1,0.2,0.9,2.8
546,34,1,17.1,1.5,4.4,0.34,1.0,3.4,0.298,0.5,1.1,0.472,0.453,1.4,1.6,0.852,0.1,0.8,0.9,1.1,0.5,0.0,0.8,1.2,5.4
547,34,8,19.2,2.1,5.2,0.395,0.7,2.6,0.256,1.4,2.6,0.54,0.46,1.4,1.6,0.889,0.8,2.1,2.8,1.0,0.8,0.1,0.9,1.3,6.2
548,31,11,17.3,1.8,3.3,0.554,0.0,0.0,,1.8,3.3,0.554,0.554,0.8,1.5,0.533,1.1,2.3,3.4,0.5,0.3,0.4,1.1,2.6,4.4
549,35,18,22.5,3.3,7.5,0.445,1.1,3.1,0.361,2.2,4.4,0.503,0.519,1.3,1.7,0.797,1.0,2.9,3.9,2.1,0.8,0.3,1.1,2.3,9.1
550,31,0,7.9,0.9,2.3,0.403,0.5,1.5,0.292,0.5,0.8,0.625,0.5,0.3,0.5,0.563,0.3,0.8,1.1,0.1,0.2,0.0,0.1,1.0,2.6
551,8,0,1.5,0.3,0.6,0.4,0.3,0.6,0.4,0.0,0.0,,0.6,0.0,0.0,,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.8
552,35,35,32.1,4.1,10.6,0.385,2.2,6.2,0.353,1.9,4.4,0.431,0.489,4.0,4.5,0.892,0.5,2.2,2.7,3.5,1.2,0.1,1.5,2.3,14.4
553,37,24,25.6,2.8,5.7,0.483,1.0,2.6,0.379,1.8,3.1,0.569,0.569,0.9,1.5,0.648,0.7,2.7,3.4,1.1,0.7,0.7,0.7,1.8,7.4
554,4,0,15.0,2.8,7.0,0.393,0.8,1.5,0.5,2.0,5.5,0.364,0.446,2.8,4.5,0.611,0.5,0.5,1.0,1.8,0.3,0.3,1.5,1.0,9.0
555,37,37,27.8,3.4,7.6,0.445,0.8,2.3,0.337,2.6,5.3,0.492,0.496,1.8,2.6,0.67,0.4,2.5,2.9,6.2,1.1,0.3,3.1,2.8,9.4
556,35,23,20.0,3.3,5.2,0.639,0.0,0.1,0.0,3.3,5.1,0.654,0.639,2.5,4.0,0.624,2.5,3.5,6.0,0.9,0.5,1.2,1.5,2.5,9.2
557,36,12,23.8,4.2,9.2,0.456,1.7,4.2,0.395,2.5,5.0,0.508,0.547,1.9,2.6,0.723,0.4,2.3,2.7,0.9,0.6,0.2,1.2,1.6,11.9
558,37,20,17.5,2.2,4.4,0.488,1.1,2.4,0.443,1.1,2.1,0.539,0.607,1.1,1.5,0.714,0.8,3.6,4.5,0.7,0.4,0.4,0.9,1.6,6.5
559,2,0,10.5,3.0,5.0,0.6,1.5,3.0,0.5,1.5,2.0,0.75,0.75,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.0,1.0,2.0,7.5
560,36,16,15.9,2.3,3.8,0.594,0.1,0.5,0.278,2.1,3.3,0.642,0.612,1.0,1.6,0.638,1.3,2.9,4.2,0.5,0.3,0.8,1.0,2.3,5.7
561,18,0,2.9,0.6,0.8,0.714,0.0,0.0,,0.6,0.8,0.714,0.714,0.1,0.3,0.2,0.4,0.4,0.8,0.0,0.1,0.0,0.2,0.6,1.2
