Rk,Player,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team
11.0,Travis Perry,G,31,4,9.7,0.8,2.6,0.313,0.6,1.8,0.321,0.2,0.8,0.292,0.425,0.5,0.6,0.8,0.3,0.6,0.8,0.6,0.4,0.0,0.7,0.9,2.7,,Kentucky
12.0,Trent Noah,F,24,0,11.1,1.0,2.1,0.451,0.5,1.5,0.333,0.5,0.6,0.733,0.569,0.3,0.3,0.75,0.7,1.2,1.9,0.4,0.1,0.0,0.4,1.1,2.7,,Kentucky
13.0,Grant Darbyshire,G,2,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Kentucky
14.0,Walker Horn,G,5,0,0.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,Kentucky
15.0,Zach Tow,F,2,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Kentucky
,Team Totals,,36,36,200.7,29.6,61.4,0.482,9.5,25.3,0.375,20.1,36.1,0.556,0.559,15.8,21.6,0.731,9.9,28.1,38.0,16.9,6.9,4.0,10.9,17.2,84.4,,Kentucky
1.0,Taelon Peter,G,35,2,22.7,4.8,8.3,0.578,2.2,4.9,0.453,2.6,3.4,0.756,0.711,1.9,2.5,0.773,0.3,3.7,4.0,1.0,0.9,0.1,0.6,2.0,13.7,,Liberty
2.0,Kaden Metheny,G,34,34,32.0,4.5,10.8,0.42,3.0,7.8,0.383,1.5,3.0,0.515,0.559,1.3,1.6,0.782,0.2,2.8,2.9,2.0,0.8,0.0,1.4,1.1,13.3,,Liberty
3.0,Zach Cleveland,F,32,32,32.1,4.2,8.7,0.487,0.1,0.5,0.188,4.1,8.2,0.506,0.493,2.4,4.5,0.542,1.5,4.7,6.3,5.1,0.7,1.0,2.6,1.8,11.0,,Liberty
4.0,Isaiah Ihnen,F,11,4,18.0,4.0,7.2,0.557,1.3,3.3,0.389,2.7,3.9,0.698,0.646,1.1,1.6,0.667,1.3,3.0,4.3,0.5,0.9,0.3,0.6,1.0,10.4,,Liberty
5.0,Colin Porter,G,35,35,31.8,3.2,6.5,0.491,1.5,3.6,0.429,1.6,2.9,0.57,0.611,1.2,1.7,0.741,0.2,1.9,2.2,4.3,1.5,0.1,1.5,1.8,9.1,,Liberty
6.0,Jayvon Maughmer,F,35,33,28.7,3.4,7.2,0.47,1.3,3.9,0.324,2.1,3.3,0.641,0.557,0.7,1.2,0.561,0.7,3.6,4.3,1.5,0.9,0.5,1.1,1.4,8.7,,Liberty
7.0,Owen Aquino,F,35,35,24.6,3.4,5.8,0.583,0.1,0.6,0.238,3.3,5.2,0.623,0.596,1.7,2.6,0.641,1.5,4.0,5.5,2.1,0.8,1.1,1.5,2.5,8.6,,Liberty
8.0,Brett Decker Jr.,G,27,0,6.8,1.3,2.8,0.461,0.9,1.9,0.442,0.4,0.9,0.5,0.612,0.8,0.9,0.917,0.1,0.5,0.6,0.4,0.0,0.0,0.4,0.2,4.3,,Liberty
9.0,Zander Yates,F,32,0,8.2,1.1,2.7,0.424,0.9,2.3,0.392,0.2,0.3,0.636,0.594,0.1,0.3,0.333,0.3,1.0,1.2,0.3,0.2,0.0,0.2,1.0,3.3,,Liberty
10.0,Curtis Blair III,G,15,0,5.8,0.9,1.9,0.464,0.3,0.9,0.308,0.6,1.0,0.6,0.536,0.5,0.6,0.778,0.5,0.8,1.3,0.1,0.3,0.0,0.2,0.6,2.5,,Liberty
11.0,Kai Yu,F,15,0,3.1,0.3,0.6,0.556,0.0,0.0,,0.3,0.6,0.556,0.556,0.9,1.4,0.619,0.3,0.7,1.1,0.0,0.1,0.0,0.2,0.6,1.5,,Liberty
12.0,Bryson Spell,F,13,0,4.5,0.5,0.8,0.7,0.2,0.3,0.75,0.3,0.5,0.667,0.85,0.0,0.0,,0.2,0.8,1.1,0.2,0.0,0.2,0.2,0.5,1.3,,Liberty
13.0,Gabriel McKay,G,32,0,7.8,0.3,1.4,0.227,0.3,1.3,0.225,0.0,0.1,0.25,0.33,0.0,0.1,0.25,0.1,0.8,0.9,0.4,0.3,0.1,0.2,0.8,0.9,,Liberty
14.0,Will Gibson,F,4,0,2.8,0.3,1.0,0.25,0.0,0.0,,0.3,1.0,0.25,0.25,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.3,0.8,0.5,,Liberty
15.0,JC Shirer Jr.,G,9,0,4.8,0.2,0.9,0.25,0.0,0.4,0.0,0.2,0.4,0.5,0.25,0.0,0.0,,0.2,0.6,0.8,0.3,0.1,0.0,0.1,0.1,0.4,,Liberty
,Team Totals,,35,35,200.7,27.4,56.0,0.489,10.5,27.4,0.383,16.9,28.6,0.59,0.583,10.6,16.1,0.658,6.5,26.4,32.9,16.8,6.6,2.9,10.1,13.4,75.9,,Liberty
1.0,Jacob Ognacevic,F,35,35,33.7,6.9,12.0,0.575,1.4,3.5,0.402,5.5,8.5,0.645,0.633,4.8,6.0,0.8,1.8,6.2,8.0,1.4,0.3,0.4,1.8,1.5,20.0,,Lipscomb
2.0,Will Pruitt,G,35,35,32.3,4.4,9.5,0.461,1.4,4.1,0.343,3.0,5.5,0.55,0.534,2.9,3.5,0.813,1.1,4.8,5.8,2.7,0.8,0.3,1.3,1.5,13.1,,Lipscomb
3.0,Joe Anderson,G,35,35,32.3,4.4,9.4,0.466,2.2,5.6,0.398,2.1,3.8,0.568,0.585,1.2,1.5,0.811,0.1,3.5,3.6,3.9,2.3,0.2,1.5,1.1,12.2,,Lipscomb
4.0,Gyasi Powell,G,35,35,31.4,3.9,9.4,0.413,2.2,5.9,0.377,1.7,3.5,0.475,0.532,1.6,1.7,0.932,0.7,2.9,3.5,1.5,1.0,0.1,0.9,1.2,11.6,,Lipscomb
5.0,Dylan Faulkner,F,15,13,17.5,4.1,6.8,0.608,0.0,0.5,0.0,4.1,6.3,0.66,0.608,2.2,3.1,0.702,1.8,3.5,5.3,2.0,0.5,1.7,1.4,1.8,10.5,,Lipscomb
6.0,Charlie Williams,F,35,17,16.3,2.1,4.9,0.439,0.9,2.9,0.33,1.2,2.0,0.592,0.535,0.3,0.4,0.846,0.5,1.4,1.9,1.6,0.4,0.5,0.9,1.7,5.5,,Lipscomb
7.0,Grant Asman,C,29,5,14.5,1.2,2.9,0.417,0.3,1.4,0.22,0.9,1.5,0.605,0.47,0.7,1.1,0.576,0.8,1.5,2.3,1.0,0.4,0.4,0.9,1.7,3.4,,Lipscomb
8.0,Miles White,G,35,0,13.4,1.0,2.7,0.358,0.7,2.1,0.329,0.3,0.6,0.455,0.484,0.4,0.5,0.722,0.5,1.6,2.1,0.5,0.5,0.3,0.3,1.5,3.0,,Lipscomb
9.0,Kellan Boylan,G,29,0,8.4,0.6,1.6,0.391,0.3,0.8,0.391,0.3,0.8,0.391,0.489,0.8,0.9,0.815,0.2,1.3,1.6,0.6,0.4,0.0,0.5,0.6,2.3,,Lipscomb
10.0,Ross Candelino,G,21,0,5.2,0.8,1.9,0.436,0.4,1.2,0.346,0.4,0.6,0.615,0.551,0.2,0.2,1.0,0.2,0.7,0.9,0.1,0.2,0.1,0.1,0.4,2.2,,Lipscomb
11.0,Logan Suber,G,33,0,6.8,0.4,1.2,0.293,0.2,0.5,0.294,0.2,0.7,0.292,0.354,0.6,0.8,0.76,0.4,0.7,1.1,0.8,0.5,0.0,0.5,0.9,1.5,,Lipscomb
12.0,Rylan Houck,F,22,0,5.2,0.5,1.3,0.429,0.0,0.2,0.25,0.5,1.1,0.458,0.446,0.0,0.2,0.25,0.2,1.0,1.2,0.6,0.1,0.1,0.2,0.2,1.2,,Lipscomb
13.0,Luke Carter,G,10,0,1.8,0.1,0.3,0.333,0.0,0.1,0.0,0.1,0.2,0.5,0.333,0.4,0.4,1.0,0.1,0.1,0.2,0.1,0.2,0.0,0.2,0.2,0.6,,Lipscomb
14.0,Jack Ingold,G,15,0,2.2,0.3,0.6,0.444,0.0,0.1,0.0,0.3,0.5,0.571,0.444,0.0,0.0,,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.5,,Lipscomb
15.0,Zach Lamey,G,11,0,1.9,0.3,0.5,0.6,0.0,0.1,0.0,0.3,0.4,0.75,0.6,0.0,0.0,,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.2,0.5,,Lipscomb
,Team Totals,,35,35,200.7,27.4,58.1,0.471,9.8,27.5,0.357,17.5,30.6,0.573,0.555,14.1,17.7,0.794,8.2,27.3,35.5,15.1,6.9,3.0,9.7,12.5,78.6,,Lipscomb
1.0,Terrence Edwards,G,35,32,32.7,5.9,13.5,0.437,1.9,5.8,0.33,4.0,7.7,0.519,0.508,3.0,3.9,0.779,0.9,3.2,4.1,2.7,0.7,0.2,2.1,1.5,16.7,,Louisville
2.0,Chucky Hepburn,G,34,34,34.8,4.9,11.3,0.432,1.9,5.6,0.328,3.0,5.6,0.536,0.514,4.8,5.6,0.844,0.5,2.9,3.5,5.8,2.4,0.1,3.0,2.7,16.4,,Louisville
3.0,Reyne Smith,G,31,18,30.4,4.0,10.2,0.391,3.5,9.1,0.379,0.5,1.1,0.486,0.56,1.6,1.7,0.944,0.5,2.3,2.8,0.8,0.6,0.1,0.6,1.5,13.1,,Louisville
4.0,J'Vonne Hadley,G,35,35,33.1,4.4,8.5,0.518,0.9,2.4,0.381,3.5,6.1,0.572,0.572,2.4,3.1,0.771,2.2,5.1,7.3,1.8,0.7,0.2,1.6,1.9,12.2,,Louisville
5.0,Kasean Pryor,G,7,3,23.3,3.6,9.7,0.368,0.7,4.7,0.152,2.9,5.0,0.571,0.404,4.1,4.7,0.879,1.3,4.9,6.1,2.1,1.6,1.1,2.1,2.0,12.0,,Louisville
6.0,James Scott,F,35,31,23.6,3.1,4.1,0.755,0.0,0.2,0.167,3.1,3.9,0.781,0.759,0.9,2.0,0.435,2.1,4.0,6.1,1.4,0.6,0.9,1.0,2.5,7.1,,Louisville
7.0,Noah Waterman,F,31,20,20.5,2.2,6.0,0.369,1.3,4.3,0.293,1.0,1.7,0.556,0.473,0.4,1.0,0.419,1.2,2.5,3.7,0.4,0.2,0.4,0.7,2.6,6.1,,Louisville
8.0,Aboubacar Traore,G,25,2,13.6,1.8,3.5,0.529,0.0,0.2,0.167,1.8,3.2,0.556,0.534,0.9,1.4,0.676,1.5,2.8,4.3,0.6,0.5,0.4,1.2,1.9,4.6,,Louisville
9.0,Khani Rooths,F,35,0,13.4,1.2,3.1,0.393,0.3,1.5,0.231,0.9,1.6,0.545,0.449,0.5,1.0,0.559,1.0,2.1,3.0,0.3,0.4,0.3,0.5,0.8,3.3,,Louisville
10.0,Koren Johnson,G,2,0,19.5,1.5,5.5,0.273,0.0,2.0,0.0,1.5,3.5,0.429,0.273,0.0,0.0,,0.5,1.0,1.5,2.5,1.5,0.0,0.5,3.0,3.0,,Louisville
11.0,Cole Sherman,G,10,0,1.0,0.1,0.3,0.333,0.1,0.3,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.3,,Louisville
12.0,Frank Anselem,C,23,0,3.7,0.1,0.3,0.25,0.0,0.0,0.0,0.1,0.3,0.286,0.25,0.2,0.3,0.667,0.3,0.6,0.9,0.1,0.0,0.2,0.0,0.7,0.3,,Louisville
13.0,Patrick Antonelli,G,9,0,1.1,0.0,0.2,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.3,0.4,0.75,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.3,,Louisville
14.0,Aidan McCool,G,10,0,0.9,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,,Louisville
15.0,Spencer Legg,F,9,0,0.9,0.0,0.1,0.0,0.0,0.0,,0.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,Louisville
,Team Totals,,35,35,200.7,27.1,59.7,0.454,9.4,28.5,0.328,17.7,31.1,0.568,0.532,15.0,20.1,0.746,11.1,26.2,37.3,13.9,6.4,2.9,11.3,15.6,78.5,,Louisville
1.0,Kameron Jones,G,34,34,33.8,7.8,16.2,0.483,1.9,6.1,0.311,5.9,10.1,0.586,0.541,1.7,2.6,0.648,0.6,3.8,4.5,5.9,1.4,0.3,1.9,2.2,19.2,"AA-2,AP-AA-2,NABC-AA-2,SN-AA-2,USBWA-AA-2,W-AA-1",Marquette
2.0,David Joplin,F,34,34,31.8,4.9,11.7,0.421,2.1,6.6,0.323,2.8,5.0,0.55,0.513,2.2,2.8,0.809,1.3,4.1,5.4,1.3,1.1,0.9,1.9,2.3,14.2,,Marquette
3.0,Stevie Mitchell,G,34,34,27.2,3.8,8.0,0.472,0.9,2.4,0.358,2.9,5.6,0.521,0.526,2.3,3.1,0.729,1.7,2.3,4.1,1.6,2.3,0.1,0.9,2.4,10.7,,Marquette
4.0,Chase Ross,G,34,34,30.3,3.4,7.4,0.466,1.1,3.1,0.365,2.3,4.3,0.537,0.542,2.5,3.4,0.754,1.1,2.7,3.8,2.1,1.8,0.6,1.4,2.1,10.5,,Marquette
5.0,Ben Gold,F,34,34,25.3,2.5,5.8,0.434,1.6,4.2,0.371,1.0,1.6,0.6,0.568,0.7,1.0,0.758,1.2,3.0,4.3,0.9,0.4,0.8,0.8,2.1,7.4,,Marquette
6.0,Royce Parham,F,34,0,14.8,1.9,4.8,0.407,0.8,2.7,0.28,1.2,2.0,0.58,0.488,0.5,0.7,0.64,1.1,1.2,2.2,0.4,0.6,0.4,0.4,1.4,5.1,,Marquette
7.0,Zaide Lowery,F,31,0,15.8,1.5,3.3,0.471,0.7,1.8,0.375,0.9,1.5,0.587,0.574,0.3,0.5,0.714,0.7,2.3,3.0,0.2,0.7,0.1,0.3,1.0,4.1,,Marquette
8.0,Damarius Owens,F,30,0,9.5,0.8,2.3,0.343,0.4,1.1,0.344,0.4,1.3,0.342,0.421,0.7,0.8,0.833,0.4,0.7,1.2,0.5,0.3,0.2,0.6,0.9,2.6,,Marquette
9.0,Tre Norman,G,34,0,8.9,0.6,1.9,0.344,0.2,0.9,0.188,0.5,0.9,0.5,0.391,0.4,0.8,0.5,0.4,1.1,1.5,0.5,0.4,0.1,0.5,1.1,1.9,,Marquette
10.0,Caedin Hamilton,F,29,0,6.3,0.6,1.5,0.386,0.0,0.2,0.0,0.6,1.3,0.459,0.386,0.3,0.7,0.526,0.7,0.6,1.2,0.6,0.1,0.2,0.4,0.9,1.5,,Marquette
11.0,Casey O'Malley,G,5,0,1.4,0.0,0.2,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.6,0.8,0.75,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.6,,Marquette
12.0,Cameron Brown,G,5,0,1.4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.4,0.4,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,,Marquette
13.0,Jack Anderson,G,5,0,2.0,0.2,1.2,0.167,0.0,0.2,0.0,0.2,1.0,0.2,0.167,0.0,0.0,,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.4,,Marquette
14.0,Jake Ciardo,G,5,0,1.4,0.2,0.8,0.25,0.0,0.6,0.0,0.2,0.2,1.0,0.25,0.0,0.0,,0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.2,0.4,,Marquette
15.0,Jonah Lucas,G,5,0,1.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,,Marquette
,Team Totals,,34,34,201.5,27.7,62.4,0.444,9.4,29.0,0.326,18.3,33.5,0.547,0.52,11.6,16.2,0.72,10.9,23.1,34.1,13.7,9.0,3.6,9.4,16.0,76.6,,Marquette
1.0,Derik Queen,C,36,36,30.4,5.8,11.1,0.526,0.2,1.0,0.2,5.6,10.1,0.558,0.535,4.6,6.1,0.766,2.3,6.6,9.0,1.9,1.1,1.1,2.4,2.1,16.5,,Maryland
2.0,Ja'Kobi Gillespie,G,36,36,31.6,5.0,11.0,0.453,2.4,5.9,0.407,2.6,5.1,0.508,0.563,2.3,2.6,0.862,0.5,2.2,2.8,4.8,1.9,0.1,1.9,1.9,14.7,,Maryland
3.0,Rodney Rice,G,36,32,31.1,4.6,10.7,0.434,2.2,5.9,0.374,2.4,4.8,0.509,0.538,2.3,2.8,0.814,0.6,1.6,2.2,2.1,0.7,0.1,1.1,1.6,13.8,,Maryland
4.0,Julian Reese,F,36,36,28.5,4.9,8.9,0.555,0.0,0.0,0.0,4.9,8.8,0.557,0.555,3.4,4.7,0.734,3.0,6.1,9.0,1.3,1.1,1.5,1.5,2.6,13.3,,Maryland
5.0,Selton Miguel,G,36,36,28.3,4.3,9.8,0.432,2.1,4.9,0.424,2.2,4.9,0.441,0.538,1.1,1.4,0.745,0.2,1.7,1.9,1.8,1.0,0.2,0.9,1.7,11.6,,Maryland
6.0,Tafara Gapare,F,32,0,10.3,1.2,2.6,0.47,0.4,1.1,0.371,0.8,1.5,0.542,0.548,0.6,0.9,0.621,0.4,1.5,1.9,0.2,0.4,0.8,0.5,1.3,3.4,,Maryland
7.0,DeShawn Harris-Smith,G,36,4,15.4,0.9,2.4,0.395,0.2,0.8,0.2,0.8,1.6,0.5,0.43,0.4,0.8,0.5,0.4,1.9,2.4,1.0,0.4,0.0,0.7,1.5,2.5,,Maryland
8.0,Jordan Geronimo,F,30,0,9.8,1.1,2.1,0.54,0.1,0.3,0.25,1.1,1.8,0.582,0.556,0.1,0.3,0.5,1.0,1.3,2.3,0.2,0.7,0.7,0.4,0.9,2.5,,Maryland
9.0,Braden Pierce,C,5,0,7.2,1.0,1.8,0.556,0.0,0.2,0.0,1.0,1.6,0.625,0.556,0.4,0.8,0.5,0.8,1.6,2.4,0.6,0.2,0.4,0.2,1.8,2.4,,Maryland
10.0,Jayhlon Young,G,36,0,10.2,0.6,1.7,0.367,0.3,0.9,0.375,0.3,0.8,0.357,0.467,0.3,0.3,0.75,0.4,0.8,1.2,0.8,0.5,0.2,0.4,0.9,1.8,,Maryland
11.0,Malachi Palmer,G,22,0,8.4,0.6,1.8,0.333,0.3,1.0,0.273,0.3,0.8,0.412,0.41,0.2,0.4,0.444,0.2,1.1,1.4,0.3,0.1,0.0,0.1,1.1,1.6,,Maryland
12.0,Chance Stephens,G,7,0,5.3,0.4,1.7,0.25,0.4,1.7,0.25,0.0,0.0,,0.375,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,,Maryland
13.0,Ben Murphy,G,10,0,2.0,0.1,0.3,0.333,0.1,0.1,1.0,0.0,0.2,0.0,0.5,0.4,0.6,0.667,0.1,0.3,0.4,0.2,0.2,0.0,0.2,0.2,0.7,,Maryland
14.0,Lukas Sotell,G,10,0,1.3,0.1,0.3,0.333,0.0,0.0,,0.1,0.3,0.333,0.333,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.2,,Maryland
,Team Totals,,36,36,200.9,28.9,61.4,0.47,8.1,21.7,0.373,20.8,39.7,0.522,0.536,15.3,20.3,0.75,10.6,25.7,36.3,14.2,7.9,4.5,10.1,15.3,81.1,,Maryland
1.0,Alyn Breed,G,2,2,30.0,6.0,11.5,0.522,1.0,2.0,0.5,5.0,9.5,0.526,0.565,4.5,4.5,1.0,1.0,2.0,3.0,1.5,1.5,0.0,4.0,3.0,17.5,,McNeese State
2.0,Javohn Garcia,G,35,35,28.8,4.1,9.5,0.431,1.1,3.2,0.354,2.9,6.3,0.47,0.491,3.3,4.0,0.809,0.8,2.5,3.4,1.9,1.5,0.6,0.9,2.1,12.6,,McNeese State
3.0,Sincere Parker,G,34,0,19.7,4.4,10.1,0.437,1.1,3.6,0.301,3.3,6.5,0.514,0.491,2.3,2.8,0.821,0.7,1.8,2.5,0.5,0.8,0.2,0.8,1.6,12.2,,McNeese State
4.0,Christian Shumate,G,35,35,27.6,4.3,7.0,0.623,0.5,1.6,0.309,3.9,5.4,0.714,0.658,1.3,3.0,0.423,2.5,4.0,6.5,0.8,0.6,1.3,1.3,1.8,10.4,,McNeese State
5.0,DJ Richards,G,35,24,22.5,2.9,6.7,0.436,2.4,5.7,0.425,0.5,1.0,0.5,0.618,1.4,1.6,0.873,0.5,1.7,2.2,0.8,1.0,0.0,0.6,1.9,9.6,,McNeese State
6.0,Quadir Copeland,G,35,24,21.9,3.4,6.9,0.488,0.1,0.7,0.154,3.3,6.2,0.528,0.496,2.3,3.4,0.681,0.6,2.7,3.3,4.5,1.4,0.3,2.8,2.5,9.2,,McNeese State
7.0,Joe Charles,F,33,33,28.8,2.8,6.6,0.425,1.5,4.2,0.355,1.3,2.5,0.543,0.537,1.1,1.4,0.8,2.4,4.5,6.9,0.9,1.4,0.7,0.6,1.7,8.2,,McNeese State
8.0,Brandon Murray,G,30,11,25.0,2.9,5.8,0.503,0.5,1.5,0.348,2.4,4.3,0.558,0.549,1.2,1.9,0.649,1.1,2.1,3.2,2.2,0.9,0.2,1.4,1.7,7.6,,McNeese State
9.0,T'Johnn Brown,G,22,1,13.7,1.6,3.8,0.422,0.3,0.9,0.35,1.3,2.9,0.444,0.464,1.0,1.5,0.688,0.1,0.9,1.0,1.7,0.9,0.2,1.4,2.3,4.5,,McNeese State
10.0,Bryant Selebangue,F,35,1,14.6,1.6,2.5,0.636,0.0,0.0,0.0,1.6,2.5,0.644,0.636,0.5,1.2,0.452,2.0,2.3,4.3,0.5,0.5,0.1,0.3,1.1,3.7,,McNeese State
11.0,Omar Cooper,G,11,9,17.0,0.7,1.7,0.421,0.0,0.1,0.0,0.7,1.6,0.444,0.421,0.3,0.5,0.6,0.2,2.3,2.5,3.2,1.2,0.0,1.6,2.2,1.7,,McNeese State
12.0,Lamont Evans IV,G,10,0,2.1,0.5,1.2,0.417,0.5,1.2,0.417,0.0,0.0,,0.625,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.3,1.5,,McNeese State
13.0,Erik Villarreal,G,9,0,2.0,0.1,0.6,0.2,0.1,0.3,0.333,0.0,0.2,0.0,0.3,0.0,0.0,,0.2,0.0,0.2,0.1,0.1,0.0,0.1,0.1,0.3,,McNeese State
,Team Totals,,35,35,200.0,27.5,57.7,0.477,7.5,21.2,0.354,20.0,36.5,0.548,0.542,14.0,20.1,0.697,11.7,24.3,36.1,14.0,9.0,3.4,10.8,16.3,76.6,,McNeese State
1.0,PJ Haggerty,G,35,35,36.6,7.1,14.9,0.476,1.1,3.1,0.364,6.0,11.8,0.505,0.513,6.4,7.8,0.818,1.1,4.6,5.8,3.7,1.8,0.1,3.3,2.3,21.7,"AA-2,AP-AA-2,NABC-AA-3,SN-AA-2,USBWA-AA-2",Memphis
2.0,Dain Dainja,F,35,19,27.2,6.0,9.7,0.615,0.0,0.0,0.0,6.0,9.7,0.617,0.615,2.6,4.5,0.586,2.8,4.6,7.4,1.7,0.9,1.3,2.8,2.9,14.6,,Memphis
3.0,Tyrese Hunter,G,32,32,34.0,4.6,11.0,0.415,2.3,5.7,0.401,2.3,5.3,0.429,0.518,2.3,2.9,0.774,0.8,3.0,3.8,3.6,1.5,0.2,2.3,1.6,13.7,,Memphis
4.0,Colby Rogers,G,35,35,30.3,3.7,9.9,0.375,2.3,6.1,0.373,1.5,3.9,0.378,0.488,1.0,1.2,0.791,0.5,1.5,1.9,1.4,0.9,0.3,1.5,2.4,10.7,,Memphis
5.0,Nick Jourdain,F,35,35,26.1,2.3,4.6,0.5,0.3,1.4,0.245,2.0,3.2,0.611,0.537,1.3,1.9,0.708,1.9,3.6,5.6,1.9,0.7,1.1,1.0,2.9,6.3,,Memphis
6.0,Moussa Cisse,C,35,16,18.2,2.0,3.6,0.548,0.0,0.0,,2.0,3.6,0.548,0.548,1.7,3.6,0.488,2.7,3.8,6.5,0.5,0.7,1.6,1.0,2.5,5.7,,Memphis
7.0,PJ Carter,G,35,0,14.4,1.7,4.1,0.4,1.3,3.3,0.393,0.3,0.8,0.429,0.559,0.8,0.9,0.933,0.4,1.1,1.5,0.3,0.3,0.0,0.5,0.9,5.4,,Memphis
8.0,Dante Harris,G,16,1,11.8,0.9,2.1,0.455,0.2,0.4,0.5,0.8,1.7,0.444,0.5,0.3,0.5,0.625,0.3,1.4,1.6,1.1,1.1,0.0,0.8,1.4,2.4,,Memphis
9.0,Baraka Okojie,G,31,2,11.4,0.5,1.3,0.41,0.2,0.5,0.429,0.3,0.8,0.4,0.487,0.2,0.5,0.412,0.3,0.9,1.2,1.2,0.4,0.1,0.7,1.6,1.5,,Memphis
10.0,Demarien Yates,F,14,0,3.6,0.4,0.6,0.75,0.1,0.1,0.5,0.4,0.4,0.833,0.813,0.3,0.3,1.0,0.4,0.4,0.8,0.3,0.3,0.2,0.1,0.6,1.2,,Memphis
11.0,Jared Harris,G,16,0,3.1,0.2,0.3,0.6,0.1,0.1,0.5,0.1,0.2,0.667,0.7,0.0,0.0,,0.1,0.2,0.3,0.1,0.1,0.0,0.4,0.3,0.4,,Memphis
,Team Totals,,35,35,202.1,28.0,59.4,0.472,7.4,19.8,0.376,20.6,39.6,0.52,0.535,16.4,23.3,0.702,12.2,25.3,37.5,14.4,7.7,4.7,13.9,17.8,79.9,,Memphis
1.0,Vladislav Goldin,F,37,37,27.5,6.0,9.9,0.607,0.3,0.9,0.333,5.7,9.0,0.634,0.622,4.3,5.9,0.731,2.4,4.7,7.0,1.1,0.5,1.4,2.3,2.0,16.6,,Michigan
2.0,Danny Wolf,F,37,37,30.5,5.0,10.1,0.497,1.0,3.1,0.336,4.0,7.1,0.567,0.548,2.1,3.6,0.594,2.3,7.4,9.7,3.6,0.7,1.4,3.2,2.1,13.2,,Michigan
3.0,Tre Donaldson,G,37,37,31.1,4.0,9.3,0.433,1.7,4.5,0.375,2.3,4.8,0.489,0.525,1.6,2.3,0.69,0.5,3.0,3.5,4.1,1.0,0.1,2.2,1.6,11.3,,Michigan
4.0,Roddy Gayle Jr.,G,36,25,26.3,3.3,7.6,0.431,0.5,2.3,0.232,2.8,5.3,0.516,0.465,2.8,3.5,0.792,1.1,2.4,3.4,2.2,0.8,0.2,1.8,2.2,9.8,,Michigan
5.0,Nimari Burnett,G,37,37,26.3,3.2,6.7,0.476,1.8,4.5,0.4,1.4,2.2,0.627,0.609,1.2,1.6,0.763,0.7,2.8,3.5,1.5,0.8,0.2,1.3,2.6,9.4,,Michigan
6.0,Will Tschetter,F,37,0,15.9,2.2,4.6,0.477,0.9,2.6,0.351,1.3,2.0,0.64,0.576,1.0,1.2,0.86,1.0,1.4,2.4,0.6,0.2,0.1,0.5,2.0,6.4,,Michigan
7.0,Sam Walters,F,23,0,12.7,1.6,3.8,0.425,1.1,3.1,0.366,0.5,0.7,0.688,0.575,0.6,0.8,0.737,0.3,1.3,1.6,0.6,0.1,0.2,0.3,1.2,5.0,,Michigan
8.0,L.J. Cason,G,30,0,11.8,1.4,3.8,0.368,0.5,2.0,0.246,0.9,1.8,0.509,0.434,1.0,1.3,0.816,0.3,1.0,1.4,1.0,0.4,0.0,0.9,1.4,4.3,,Michigan
